Strain_name,Predict_0,Predict_1,Predict_2,Predict_3,Predict_4,Score_0,Score_1,Score_2,Score_3,Score_4
KF514414.1,0.9901562929153442,0.009316465817391872,6.364200999087188e-06,0.0003927948127966374,0.0001281217992072925,6.483044147491455,1.816964864730835,-5.4718852043151855,-1.3492867946624756,-2.469593048095703
KF514415.1,0.9907281398773193,0.008734161034226418,5.909024821448838e-06,0.00040294034988619387,0.000128853993373923,6.505123138427734,1.7739245891571045,-5.52459192276001,-1.3022838830947876,-2.442391872406006
KF514416.1,0.9901562929153442,0.009316465817391872,6.364200999087188e-06,0.0003927948127966374,0.0001281217992072925,6.483044147491455,1.816964864730835,-5.4718852043151855,-1.3492867946624756,-2.469593048095703
KF514417.1,0.9901562929153442,0.009316465817391872,6.364200999087188e-06,0.0003927948127966374,0.0001281217992072925,6.483044147491455,1.816964864730835,-5.4718852043151855,-1.3492867946624756,-2.469593048095703
KF514418.1,0.9907281398773193,0.008734161034226418,5.909024821448838e-06,0.00040294034988619387,0.000128853993373923,6.505123138427734,1.7739245891571045,-5.52459192276001,-1.3022838830947876,-2.442391872406006
KF514419.1,0.9907281398773193,0.008734161034226418,5.909024821448838e-06,0.00040294034988619387,0.000128853993373923,6.505123138427734,1.7739245891571045,-5.52459192276001,-1.3022838830947876,-2.442391872406006
KF514420.1,0.9901562929153442,0.009316465817391872,6.364200999087188e-06,0.0003927948127966374,0.0001281217992072925,6.483044147491455,1.816964864730835,-5.4718852043151855,-1.3492867946624756,-2.469593048095703
KF514421.1,0.9907281398773193,0.008734161034226418,5.909024821448838e-06,0.00040294034988619387,0.000128853993373923,6.505123138427734,1.7739245891571045,-5.52459192276001,-1.3022838830947876,-2.442391872406006
KF514422.1,0.9907281398773193,0.008734161034226418,5.909024821448838e-06,0.00040294034988619387,0.000128853993373923,6.505123138427734,1.7739245891571045,-5.52459192276001,-1.3022838830947876,-2.442391872406006
KF514423.1,0.9907281398773193,0.008734161034226418,5.909024821448838e-06,0.00040294034988619387,0.000128853993373923,6.505123138427734,1.7739245891571045,-5.52459192276001,-1.3022838830947876,-2.442391872406006
KF514430.1,0.6782321929931641,0.13275045156478882,0.000738349393941462,0.02861749194562435,0.15966148674488068,2.4965529441833496,0.865534245967865,-4.326274871826172,-0.6689187288284302,1.050119161605835
KF514432.1,0.6051933765411377,0.17672520875930786,0.0010838377056643367,0.02660374715924263,0.19039376080036163,2.2581777572631836,1.0272257328033447,-4.066862106323242,-0.8663181066513062,1.1017240285873413
KF514433.1,0.6951885223388672,0.13390426337718964,0.0008727773674763739,0.03171868249773979,0.13831563293933868,2.4987499713897705,0.8516920208930969,-4.1815080642700195,-0.5885271430015564,0.8841051459312439
KF530060.1,0.03157526254653931,0.09789547324180603,0.03330846503376961,0.0067496285773813725,0.8304712176322937,-0.891255795955658,0.24027034640312195,-0.837818443775177,-2.434142589569092,2.3783633708953857
KF530061.1,0.03300243616104126,0.10399751365184784,0.03786272555589676,0.007363805081695318,0.8177735209465027,-0.904700756072998,0.24308493733406067,-0.7673148512840271,-2.40470552444458,2.3053033351898193
KF530063.1,0.032935187220573425,0.09412713348865509,0.030533533543348312,0.006389491260051727,0.8360146880149841,-0.8224557638168335,0.22764897346496582,-0.8981718420982361,-2.4623427391052246,2.411648750305176
KF530064.1,0.02939157746732235,0.0940253734588623,0.03624064475297928,0.006560339592397213,0.8337820768356323,-0.9614179134368896,0.2014387547969818,-0.7519447207450867,-2.46108341217041,2.3838460445404053
KF530065.1,0.03535671904683113,0.1124376580119133,0.0425763837993145,0.007950970903038979,0.8016782999038696,-0.8970796465873718,0.2598307728767395,-0.7112683057785034,-2.3892741203308105,2.2241392135620117
KF530066.1,0.034507572650909424,0.11086658388376236,0.04222925379872322,0.007802197244018316,0.8045943975448608,-0.9110545516014099,0.2560940086841583,-0.7091201543807983,-2.3978281021118164,2.238104820251465
KF530067.1,0.028598906472325325,0.08261064440011978,0.02657102420926094,0.005724160000681877,0.8564952611923218,-0.8710898756980896,0.18968018889427185,-0.9446370005607605,-2.479762554168701,2.528390407562256
KF530068.1,0.029577480629086494,0.08074408769607544,0.02320231683552265,0.005531623028218746,0.8609444499015808,-0.8016255497932434,0.20264607667922974,-1.044386625289917,-2.4781575202941895,2.5693912506103516
KF530069.1,0.030977973714470863,0.08977886289358139,0.028103940188884735,0.006125055253505707,0.845014214515686,-0.840448260307312,0.22362488508224487,-0.9378147721290588,-2.461336851119995,2.4656288623809814
KF530070.1,0.030123407021164894,0.08317754417657852,0.02429291233420372,0.0055371536873281,0.8568689227104187,-0.8031607866287231,0.21251410245895386,-1.01827871799469,-2.4969825744628906,2.5448217391967773
KF530071.1,0.0315663106739521,0.09609455615282059,0.03476061671972275,0.006634209770709276,0.830944299697876,-0.8971044421195984,0.21613767743110657,-0.8007099032402039,-2.4569554328918457,2.3733677864074707
KF530072.1,0.028991617262363434,0.0896315798163414,0.03279012441635132,0.006219423841685057,0.8423672318458557,-0.934421956539154,0.1942790150642395,-0.8113015294075012,-2.4737515449523926,2.4347872734069824
KF530073.1,0.03409609571099281,0.10909967869520187,0.04121346399188042,0.007686774246394634,0.8079040050506592,-0.9109014868736267,0.2521773874759674,-0.7213194966316223,-2.400583267211914,2.2543587684631348
KF530074.1,0.033236049115657806,0.10315611958503723,0.03529788926243782,0.006952265277504921,0.8213576674461365,-0.8749980926513672,0.2576102316379547,-0.8148099780082703,-2.439565658569336,2.3323254585266113
KF530075.1,0.037523604929447174,0.11912794411182404,0.044132862240076065,0.008189967833459377,0.7910255789756775,-0.868858277797699,0.28636956214904785,-0.7066238522529602,-2.390918731689453,2.17950177192688
KF530076.1,0.031611524522304535,0.09599775820970535,0.03434428200125694,0.00654718978330493,0.8314992189407349,-0.8914922475814819,0.21931087970733643,-0.8085784912109375,-2.4659781455993652,2.37821626663208
KF530077.1,0.030819009989500046,0.09275244176387787,0.030805222690105438,0.006160343531519175,0.8394630551338196,-0.8740061521530151,0.22779640555381775,-0.874453604221344,-2.4840049743652344,2.4306247234344482
KF530078.1,0.029910050332546234,0.09657841175794601,0.03833352029323578,0.006778482813388109,0.8283995389938354,-0.9686866998672485,0.20347407460212708,-0.7205564379692078,-2.453127861022949,2.352614402770996
KF530079.1,0.03170756623148918,0.09429392218589783,0.032842252403497696,0.006539130583405495,0.8346170783042908,-0.8744409680366516,0.21542051434516907,-0.8392804861068726,-2.4531922340393066,2.3959767818450928
KF530080.1,0.028726276010274887,0.08968855440616608,0.033106572926044464,0.00621628575026989,0.8422622680664062,-0.9445198774337769,0.1940109133720398,-0.8026004433631897,-2.4751596450805664,2.4337592124938965
KF530081.1,0.029011614620685577,0.08021480590105057,0.023482343181967735,0.005408700089901686,0.8618825674057007,-0.8173772096633911,0.19963476061820984,-1.0288245677947998,-2.4970645904541016,2.5740456581115723
KF530082.1,0.03127661347389221,0.0954195111989975,0.03470954671502113,0.006596165243536234,0.8319981694221497,-0.9024161696434021,0.21299633383750916,-0.7982720136642456,-2.458798408508301,2.3785433769226074
KF530083.1,0.03041691705584526,0.09037209302186966,0.029217321425676346,0.00594929838553071,0.8440443873405457,-0.8637006282806396,0.2252359390258789,-0.9039377570152283,-2.4954261779785156,2.459505558013916
KF530084.1,0.026676742359995842,0.07139897346496582,0.01926896907389164,0.004740513861179352,0.8779148459434509,-0.8030779957771301,0.1814134418964386,-1.1283742189407349,-2.5307247638702393,2.6906795501708984
KF530085.1,0.030920997262001038,0.09224122762680054,0.029287349432706833,0.006275764666497707,0.8412746787071228,-0.8590007424354553,0.23397120833396912,-0.9132804274559021,-2.4537405967712402,2.4444820880889893
KF530086.1,0.03085162118077278,0.0926605612039566,0.030568771064281464,0.006151407957077026,0.8397676944732666,-0.870820939540863,0.2289327085018158,-0.880031406879425,-2.4833292961120605,2.433115005493164
KF530087.1,0.031306613236665726,0.09483225643634796,0.031100822612643242,0.006446985062211752,0.8363133072853088,-0.8707971572875977,0.23748314380645752,-0.8773923516273499,-2.4510138034820557,2.414376735687256
KF530088.1,0.030535737052559853,0.09133876860141754,0.03191002458333969,0.006423999555408955,0.839791476726532,-0.891461193561554,0.20421656966209412,-0.847438633441925,-2.4503180980682373,2.422794818878174
KF530089.1,0.03122236393392086,0.09384576231241226,0.03332117944955826,0.006433838978409767,0.835176944732666,-0.8884631395339966,0.21205493807792664,-0.8234041929244995,-2.4680261611938477,2.3980460166931152
KF530090.1,0.03362119197845459,0.10251293331384659,0.034329917281866074,0.006849031895399094,0.8226869106292725,-0.8559967279434204,0.2588355541229248,-0.8351360559463501,-2.4470458030700684,2.3414223194122314
KF530091.1,0.03183162212371826,0.09969952702522278,0.03756938502192497,0.006873952224850655,0.8240255117416382,-0.9193114042282104,0.2223893404006958,-0.7535822987556458,-2.4520325660705566,2.3344297409057617
KF530092.1,0.029400959610939026,0.09158672392368317,0.0345781110227108,0.0062491400167346,0.8381850719451904,-0.9402379989624023,0.19602102041244507,-0.7780444025993347,-2.4888217449188232,2.409973621368408
KF530094.1,0.03152905032038689,0.09540975093841553,0.0346415676176548,0.006441980600357056,0.8319776654243469,-0.8931984901428223,0.21407285332679749,-0.7990533709526062,-2.481271505355835,2.379697799682617
KF530095.1,0.02896219864487648,0.08319307863712311,0.0268443301320076,0.0056751323863863945,0.8553252816200256,-0.8634309768676758,0.19174179434776306,-0.9393678307533264,-2.49332857131958,2.522059440612793
KF530096.1,0.029228253290057182,0.0850263237953186,0.028030218556523323,0.005788009613752365,0.8519272208213806,-0.8723709583282471,0.19545412063598633,-0.9142236709594727,-2.491718292236328,2.4999942779541016
KF530097.1,0.03314581140875816,0.101102314889431,0.03376537188887596,0.006728458683937788,0.8252580761909485,-0.8596934676170349,0.255523145198822,-0.8411741852760315,-2.45426344871521,2.355086326599121
KF530098.1,0.025520872324705124,0.0669982060790062,0.01747235842049122,0.0043815672397613525,0.8856269717216492,-0.7960149645805359,0.16915413737297058,-1.174891471862793,-2.55810546875,2.750784158706665
KF530099.1,0.03208167850971222,0.0916888639330864,0.029382262378931046,0.006195893511176109,0.840651273727417,-0.8271439075469971,0.22297200560569763,-0.9150378108024597,-2.4715423583984375,2.4387478828430176
KF530104.1,0.00896443985402584,0.018882201984524727,0.002571194199845195,0.0017617654521018267,0.9678203463554382,-0.8464812636375427,-0.10152730345726013,-2.095376491546631,-2.473430871963501,3.835299491882324
KF530105.1,0.009071902371942997,0.018977230414748192,0.002511035418137908,0.0017273292178288102,0.9677125215530396,-0.8297759294509888,-0.09171789884567261,-2.114262819290161,-2.4883816242218018,3.839977264404297
KF530106.1,0.009328510612249374,0.01852441392838955,0.0019844030030071735,0.0016318678390234709,0.9685307741165161,-0.7372329235076904,-0.0512184202671051,-2.284989595413208,-2.4805827140808105,3.9054722785949707
KF530107.1,0.009378275834023952,0.020254025235772133,0.0029796911403536797,0.0019606437999755144,0.9654273390769958,-0.8717008233070374,-0.10174348950386047,-2.018277168273926,-2.436823844909668,3.7624738216400146
KF530108.1,0.009145493619143963,0.01923874206840992,0.0025880285538733006,0.0017901158425956964,0.9672375917434692,-0.8371371030807495,-0.093472421169281,-2.0995020866394043,-2.46811842918396,3.8240456581115723
KF530109.1,0.009126609191298485,0.01942041702568531,0.002732946304604411,0.0018366174772381783,0.9668834209442139,-0.8570140600204468,-0.10188332200050354,-2.0628280639648438,-2.460282802581787,3.8058695793151855
KF530110.1,0.008045302703976631,0.016379360109567642,0.0020390383433550596,0.0014183653984218836,0.9721179604530334,-0.8251618146896362,-0.1142280101776123,-2.1977720260620117,-2.5607452392578125,3.969226837158203
KF530111.1,0.009428681805729866,0.019659463316202164,0.002522741910070181,0.0017971699126064777,0.9665919542312622,-0.8103494644165039,-0.07554712891578674,-2.1287598609924316,-2.467893123626709,3.8196704387664795
KF530112.1,0.008681557141244411,0.017657451331615448,0.0021312932949513197,0.0015531305689364672,0.9699766039848328,-0.7990068197250366,-0.08904978632926941,-2.2034788131713867,-2.519935131072998,3.9170641899108887
KF530113.1,0.009520997293293476,0.020503921434283257,0.002962294965982437,0.0019875052385032177,0.9650253057479858,-0.8618661165237427,-0.0947493314743042,-2.0294013023376465,-2.428485155105591,3.756788730621338
KF530114.1,0.009269241243600845,0.019622834399342537,0.002674760529771447,0.0018496894044801593,0.9665834903717041,-0.8417009115219116,-0.09170836210250854,-2.084542751312256,-2.4533843994140625,3.8053653240203857
KF530123.1,0.006175989285111427,0.0001765392516972497,0.00023493274056818336,0.9933924078941345,2.016847975028213e-05,1.3470890522003174,-2.2077925205230713,-1.9220362901687622,6.427545547485352,-4.3772149085998535
KF600612.1,0.018399564549326897,0.9770784974098206,0.004442235454916954,7.256447133840993e-05,7.048078714433359e-06,1.8124381303787231,5.784677982330322,0.391268789768219,-3.7231693267822266,-6.054888725280762
KF600613.1,0.021745923906564713,0.9744265079498291,0.0037434552796185017,7.685137097723782e-05,7.113452284102095e-06,1.9661705493927002,5.7685933113098145,0.20675303041934967,-3.679137945175171,-6.059023380279541
KF600620.1,0.01899501495063305,0.9764224290847778,0.004502204246819019,7.336270209634677e-05,7.1256235969485715e-06,1.8302680253982544,5.769986629486084,0.39065852761268616,-3.726248264312744,-6.057966709136963
KF600627.1,0.016271280124783516,0.9781257510185242,0.005518907681107521,7.703954179305583e-05,6.964772182982415e-06,1.665488362312317,5.761724948883057,0.5842666625976562,-3.687349796295166,-6.090803623199463
KF600628.1,0.019228290766477585,0.9760309457778931,0.004657624289393425,7.542958337580785e-05,7.809545422787778e-06,1.8135466575622559,5.740658283233643,0.39566969871520996,-3.7273921966552734,-5.995244026184082
KF600630.1,0.018922122195363045,0.976069986820221,0.004916387144476175,8.484707359457389e-05,6.603363999602152e-06,1.7996026277542114,5.742805004119873,0.4518444836139679,-3.607633590698242,-6.160905361175537
KF600632.1,0.016974909231066704,0.9775338768959045,0.005404653958976269,7.980665395734832e-05,6.848136763437651e-06,1.6996878385543823,5.752984523773193,0.5552118420600891,-3.660196304321289,-6.1158270835876465
KF600634.1,0.016271280124783516,0.9781257510185242,0.005518907681107521,7.703954179305583e-05,6.964772182982415e-06,1.665488362312317,5.761724948883057,0.5842666625976562,-3.687349796295166,-6.090803623199463
KF600644.1,0.015359698794782162,0.9790337681770325,0.005525861866772175,7.377585279755294e-05,6.8515514612954576e-06,1.6305755376815796,5.785394668579102,0.608267605304718,-3.7078957557678223,-6.084452152252197
KF600645.1,0.016386767849326134,0.9780989289283752,0.005429528653621674,7.785243360558525e-05,6.826917797297938e-06,1.6761770248413086,5.765313625335693,0.571554958820343,-3.6732370853424072,-6.107179164886475
KF600647.1,0.01768322102725506,0.9767829179763794,0.005444631911814213,8.254993736045435e-05,6.721590580127668e-06,1.7270762920379639,5.738724231719971,0.5490901470184326,-3.639892578125,-6.147970676422119
KF600651.1,0.016271280124783516,0.9781257510185242,0.005518907681107521,7.703954179305583e-05,6.964772182982415e-06,1.665488362312317,5.761724948883057,0.5842666625976562,-3.687349796295166,-6.090803623199463
KF600652.1,0.01793687604367733,0.9770925045013428,0.004886386916041374,7.706692849751562e-05,7.096457920852117e-06,1.7628235816955566,5.7605462074279785,0.4624179005622864,-3.6871166229248047,-6.072194576263428
KF636752.1,0.9949770569801331,0.004176514223217964,1.0103743079525884e-05,0.0008304436923936009,5.889651220059022e-06,7.006387233734131,1.5331447124481201,-4.49118185043335,-0.08212757110595703,-5.030890941619873
KF650370.1,0.965922474861145,0.0024815588258206844,0.0020233793184161186,0.029510660097002983,6.195429887156934e-05,4.972087860107422,-0.9921088814735413,-1.196226716041565,1.4837558269500732,-4.68235445022583
KF650371.1,0.9654170274734497,0.0024917505215853453,0.0020932117477059364,0.029937585815787315,6.043533358024433e-05,4.965701103210449,-0.993873655796051,-1.1681597232818604,1.4922558069229126,-4.713040828704834
KF650372.1,0.9654170274734497,0.0024917505215853453,0.0020932117477059364,0.029937585815787315,6.043533358024433e-05,4.965701103210449,-0.993873655796051,-1.1681597232818604,1.4922558069229126,-4.713040828704834
KF650373.1,0.9677335023880005,0.0024783958215266466,0.002013019984588027,0.02771412394940853,6.119959289208055e-05,4.989071846008301,-0.9782732129096985,-1.186248540878296,1.4360573291778564,-4.679499626159668
KF650374.1,0.9677335023880005,0.0024783958215266466,0.002013019984588027,0.02771412394940853,6.119959289208055e-05,4.989071846008301,-0.9782732129096985,-1.186248540878296,1.4360573291778564,-4.679499626159668
KF650375.1,0.9668717384338379,0.002481266390532255,0.0020343277137726545,0.028551237657666206,6.147756357677281e-05,4.9795331954956055,-0.9857637286186218,-1.184367060661316,1.457167625427246,-4.683615207672119
KF663559.1,0.13271959125995636,0.4367295503616333,0.2226085513830185,0.034040164202451706,0.17390209436416626,-0.27812618017196655,0.9129493832588196,0.23905012011528015,-1.6388237476348877,-0.007872257381677628
KF663560.1,0.21879875659942627,0.4260443150997162,0.0885341539978981,0.04192643240094185,0.22469641268253326,0.26113224029541016,0.9275231957435608,-0.6436317563056946,-1.3911036252975464,0.28773003816604614
KF663561.1,0.13773410022258759,0.4246699810028076,0.20417793095111847,0.04065593332052231,0.19276215136051178,-0.2701778709888458,0.8558094501495361,0.1234889030456543,-1.4903582334518433,0.06595414876937866
KF686340.1,0.005135524086654186,0.014492466114461422,0.004653588868677616,0.0020959563553333282,0.9736223816871643,-1.3902804851531982,-0.35283318161964417,-1.4888235330581665,-2.286452293395996,3.8545613288879395
KF686341.1,0.005085465498268604,0.014956945553421974,0.0052614822052419186,0.0021476130932569504,0.9725484848022461,-1.4358198642730713,-0.3570301830768585,-1.4017932415008545,-2.297849178314209,3.817713737487793
KF686342.1,0.004969227127730846,0.014743039384484291,0.005405685398727655,0.0021155569702386856,0.9727664589881897,-1.4546865224838257,-0.367179811000824,-1.3704997301101685,-2.3086330890655518,3.822193145751953
KF686343.1,0.005238574929535389,0.014718612655997276,0.0047210706397891045,0.0021601261105388403,0.9731615781784058,-1.385500431060791,-0.35243692994117737,-1.4895142316818237,-2.271383285522461,3.8390002250671387
KF686344.1,0.004900206811726093,0.013818973675370216,0.004555901512503624,0.0019012164557352662,0.9748237729072571,-1.400423288345337,-0.36365801095962524,-1.47327721118927,-2.3472068309783936,3.8925559520721436
KF686346.1,0.005238574929535389,0.014718612655997276,0.0047210706397891045,0.0021601261105388403,0.9731615781784058,-1.385500431060791,-0.35243692994117737,-1.4895142316818237,-2.271383285522461,3.8390002250671387
KF745068.1,0.014657368883490562,0.9796974062919617,0.005568044260144234,7.025264494586736e-05,6.84595079292194e-06,1.601290225982666,5.803590774536133,0.6333909630775452,-3.7393102645874023,-6.067750453948975
KF760557.2,0.9657468199729919,0.002117001451551914,0.00254415743984282,0.0295522790402174,3.973403727286495e-05,5.036876201629639,-1.0860247611999512,-0.9022257924079895,1.5501353740692139,-5.061572551727295
KF761675.1,0.9508034586906433,0.002974189119413495,0.004172452259808779,0.04199326038360596,5.665449862135574e-05,4.726044178009033,-1.0412914752960205,-0.7027595043182373,1.6062458753585815,-5.002047061920166
KF793824.1,0.09776199609041214,0.22265560925006866,0.5905748009681702,0.013604704290628433,0.0754028931260109,-0.3089745342731476,0.5141158103942871,1.4895858764648438,-2.281094789505005,-0.5686647295951843
KF793825.1,0.08431348949670792,0.20015980303287506,0.6500789523124695,0.0119618596509099,0.053485892713069916,-0.32988280057907104,0.5346913933753967,1.7126691341400146,-2.2827014923095703,-0.7850068211555481
KF793826.1,0.09770294278860092,0.21829213201999664,0.6063005924224854,0.013092489913105965,0.06461188942193985,-0.2672384977340698,0.5366640090942383,1.5582057237625122,-2.2771315574645996,-0.6807716488838196
KF804028.1,0.9752090573310852,0.0024318292271345854,0.0017433824250474572,0.020562656223773956,5.318172406987287e-05,5.108894348144531,-0.8851138949394226,-1.2179304361343384,1.249719262123108,-4.707797527313232
KF840537.1,0.9470529556274414,0.0023892896715551615,0.003323932411149144,0.04718926176428795,4.4592619815375656e-05,4.830056190490723,-1.1523029804229736,-0.8221500515937805,1.8308675289154053,-5.133485794067383
KF906249.1,0.04614059627056122,0.16507045924663544,0.0914616510272026,0.011387798003852367,0.6859394907951355,-0.9526346325874329,0.3220445513725281,-0.2684082090854645,-2.35178542137146,1.7464615106582642
KF906250.1,0.04593748226761818,0.1625300496816635,0.08954522013664246,0.011106749065220356,0.690880537033081,-0.9467476010322571,0.3168339729309082,-0.2792852520942688,-2.366476058959961,1.7639379501342773
KF906251.1,0.04593748226761818,0.1625300496816635,0.08954522013664246,0.011106749065220356,0.690880537033081,-0.9467476010322571,0.3168339729309082,-0.2792852520942688,-2.366476058959961,1.7639379501342773
KF917527.1,0.022935794666409492,0.9724928736686707,0.004476270638406277,8.767484541749582e-05,7.427867785736453e-06,1.9414360523223877,5.688600063323975,0.3075275421142578,-3.625382900238037,-6.09377908706665
KF923886.1,0.03527418151497841,0.10045888274908066,0.03351501002907753,0.007613648194819689,0.8231382966041565,-0.8167960047721863,0.22980114817619324,-0.8679539561271667,-2.3500046730041504,2.333176851272583
KF923887.1,0.03032655268907547,0.08984386175870895,0.030650276690721512,0.006574863102287054,0.842604398727417,-0.8870177268981934,0.19903171062469482,-0.8763997554779053,-2.415787935256958,2.4374561309814453
KF923888.1,0.029630135744810104,0.08999515324831009,0.031324729323387146,0.006811704486608505,0.8422382473945618,-0.9147883653640747,0.19617566466331482,-0.8591722249984741,-2.3849377632141113,2.4324827194213867
KF923889.1,0.02914205566048622,0.07853532582521439,0.02221992239356041,0.005390465725213289,0.8647122383117676,-0.7959727048873901,0.19539332389831543,-1.067165732383728,-2.483523368835449,2.5942416191101074
KF923890.1,0.031064404174685478,0.08806450664997101,0.026921479031443596,0.006443259306252003,0.8475064039230347,-0.8286424875259399,0.21336433291435242,-0.9717807173728943,-2.4016709327697754,2.477593183517456
KF923891.1,0.028277013450860977,0.0787813812494278,0.02273016981780529,0.005734434816986322,0.8644769787788391,-0.8328585624694824,0.1917688548564911,-1.0512148141860962,-2.4284186363220215,2.587216854095459
KF923892.1,0.029626742005348206,0.08179281651973724,0.02400045469403267,0.0058421846479177475,0.8587378263473511,-0.8165664672851562,0.19894543290138245,-1.0271711349487305,-2.440139055252075,2.550219774246216
KF923893.1,0.029344873502850533,0.08230126649141312,0.024541303515434265,0.005851536523550749,0.8579610586166382,-0.8315184712409973,0.199750155210495,-1.0102788209915161,-2.443932056427002,2.5439224243164062
KF923894.1,0.030385702848434448,0.08597444742918015,0.02634676918387413,0.00622228067368269,0.851070761680603,-0.8341143727302551,0.20596358180046082,-0.9767408967018127,-2.419950008392334,2.498408794403076
KF923895.1,0.02947554551064968,0.084360770881176,0.02655070647597313,0.005941028706729412,0.8536720275878906,-0.8533646464347839,0.19817695021629333,-0.9578693509101868,-2.455043315887451,2.5126214027404785
KF923896.1,0.03185240924358368,0.12463609874248505,0.07145467400550842,0.009555818513035774,0.762501060962677,-1.1420480012893677,0.22223708033561707,-0.3340977728366852,-2.34601092338562,2.033442735671997
KF923897.1,0.028675301000475883,0.0743621289730072,0.019142521545290947,0.005300435237586498,0.8725196123123169,-0.7596983313560486,0.19321218132972717,-1.1638224124908447,-2.4479455947875977,2.6556506156921387
KF923898.1,0.027836013585329056,0.07374242693185806,0.020014572888612747,0.00534407701343298,0.8730629682540894,-0.7954140305519104,0.17883381247520447,-1.1252840757369995,-2.445755958557129,2.6502630710601807
KF923899.1,0.03084595687687397,0.08892548084259033,0.02742266096174717,0.00608614319935441,0.8467197418212891,-0.8354625701904297,0.2233305275440216,-0.953098475933075,-2.45845365524292,2.4769015312194824
KF923900.1,0.03134734183549881,0.0908893346786499,0.028636544942855835,0.006291770841926336,0.842835009098053,-0.8399977684020996,0.22451555728912354,-0.9304435849189758,-2.4458847045898438,2.451643943786621
KF923901.1,0.030179882422089577,0.08294840902090073,0.023874154314398766,0.0060133058577775955,0.8569843173027039,-0.8052207827568054,0.2058224081993103,-1.0395997762680054,-2.418421745300293,2.5410232543945312
KF923902.1,0.030532225966453552,0.08140336722135544,0.022379577159881592,0.0058784810826182365,0.8598063588142395,-0.7737336158752441,0.20690035820007324,-1.0843675136566162,-2.421217679977417,2.5641908645629883
KF923903.1,0.02817930094897747,0.07383329421281815,0.019159598276019096,0.005350956693291664,0.8734768629074097,-0.7740084528923035,0.18921345472335815,-1.1597925424575806,-2.4353208541870117,2.6598854064941406
KF923904.1,0.03024001233279705,0.08522342890501022,0.026295306161046028,0.006249577738344669,0.8519917130470276,-0.836433470249176,0.19967705011367798,-0.9762088656425476,-2.413085460662842,2.5019774436950684
KF923905.1,0.02856880985200405,0.08289117366075516,0.025399772450327873,0.005821014288812876,0.8573192358016968,-0.8628014922142029,0.20241141319274902,-0.9803770184516907,-2.4536426067352295,2.5386931896209717
KF923906.1,0.030619028955698013,0.12092974036931992,0.06936562061309814,0.009671419858932495,0.7694142460823059,-1.1642000675201416,0.20938807725906372,-0.346430242061615,-2.3166465759277344,2.059807777404785
KF923907.1,0.030852360650897026,0.0868624672293663,0.026100637391209602,0.006289537996053696,0.8498950004577637,-0.8217320442199707,0.2133808434009552,-0.9889855980873108,-2.412057876586914,2.4941675662994385
KF923908.1,0.030657758936285973,0.08773508667945862,0.027835173532366753,0.006437649019062519,0.8473343253135681,-0.8474473357200623,0.20398887991905212,-0.9440326690673828,-2.408169746398926,2.471762180328369
KF923909.1,0.030452894046902657,0.08562878519296646,0.025908835232257843,0.006299168337136507,0.851710319519043,-0.8285465240478516,0.20529389381408691,-0.9901434779167175,-2.4043102264404297,2.502518892288208
KF923910.1,0.028926372528076172,0.07902470976114273,0.02269512042403221,0.005787832662463188,0.863565981388092,-0.8153632879257202,0.18964341282844543,-1.057967185974121,-2.4243593215942383,2.5809531211853027
KF923911.1,0.03112419694662094,0.08775170892477036,0.026908615604043007,0.006400536745786667,0.8478149175643921,-0.8257935643196106,0.21073216199874878,-0.9713326096534729,-2.4073972702026367,2.4788832664489746
KF923912.1,0.029255930334329605,0.08070583641529083,0.02365005761384964,0.005815441720187664,0.8605726957321167,-0.8204482197761536,0.19428029656410217,-1.0331650972366333,-2.436013698577881,2.561067581176758
KF923913.1,0.029087485745549202,0.07939841598272324,0.0224032923579216,0.005670147016644478,0.8634406328201294,-0.8060271143913269,0.19814321398735046,-1.0671271085739136,-2.441120147705078,2.584589958190918
KF923914.1,0.030061176046729088,0.08333747088909149,0.02454434335231781,0.0060607679188251495,0.8559961915016174,-0.8169723749160767,0.20269152522087097,-1.0197254419326782,-2.418370246887207,2.5320591926574707
KF923915.1,0.028950223699212074,0.07962623238563538,0.022941529750823975,0.005739239975810051,0.8627427220344543,-0.8177030086517334,0.19406259059906006,-1.0503321886062622,-2.4359540939331055,2.5768356323242188
KF923916.1,0.0304349884390831,0.08583715558052063,0.02615015022456646,0.0062925308011472225,0.8512852191925049,-0.8317275047302246,0.2051314115524292,-0.9834654927253723,-2.4079573154449463,2.49942684173584
KF923917.1,0.03169720619916916,0.09188487380743027,0.030107121914625168,0.006747785955667496,0.8395630121231079,-0.8521950244903564,0.2121129333972931,-0.9036617875099182,-2.3992090225219727,2.4244580268859863
KF923918.1,0.029553966596722603,0.08297909796237946,0.025259850546717644,0.005949700251221657,0.8562573790550232,-0.835820734500885,0.196550190448761,-0.9928224682807922,-2.4386978149414062,2.5305323600769043
KF923919.1,0.03189638629555702,0.09210511296987534,0.029558686539530754,0.006931032054126263,0.8395088315010071,-0.8450635671615601,0.21537408232688904,-0.9211788773536682,-2.3715476989746094,2.425260543823242
KF923920.1,0.028189070522785187,0.07729323953390121,0.02212144434452057,0.005691875237971544,0.8667043447494507,-0.824400007724762,0.18427228927612305,-1.066786766052246,-2.4242944717407227,2.6013636589050293
KF923921.1,0.029120368883013725,0.08256826549768448,0.025568461045622826,0.006149208638817072,0.856593668460846,-0.853595495223999,0.18859195709228516,-0.9836738705635071,-2.40871000289917,2.52793025970459
